text,intent,sentiment
Ê có nghe rõ trả lời không id15736,Chitchat,Neutral
cute xỉu id15737,Chitchat,Positive
suy vcl id15738,Chitchat,Negative
Alo ơi bro đang buồn,Chitchat,Negative
biết nói chuyện không vậy 🐧 id15740,Chitchat,Neutral
mấy ní muốn hỏi Mimo mấy tuổi rồi,Chitchat,Neutral
biết nói chuyện không vậy 🐧 id15742,Chitchat,Neutral
Thích ghê id15743,Chitchat,Positive
Alo ai tạo ra bạn 🤖,Chitchat,Neutral
là nam hay nữ vậy 🤖 id15745,Chitchat,Neutral
bot app mượt id15746,Chitchat,Positive
Chào nha bạn tên gì á 👀,Chitchat,Neutral
mình thấy chán quá id15748,Chitchat,Negative
Vì deadline dí nên hơi chán 😢,Chitchat,Negative
thấy tổn thương quá 😮‍💨 id15750,Chitchat,Negative
bot làm đc gì id15751,Chitchat,Neutral
mấy tuổi rồi vậy id15752,Chitchat,Neutral
Alo ơi mình đang buồn,Chitchat,Negative
Ê là nam hay nữ id15754,Chitchat,Neutral
muốn hỏi ai tạo ra bạn 🐧,Chitchat,Neutral
đang làm gì đấy vậy bạn id15756,Chitchat,Neutral
Thích ghê thông minh id15757,Chitchat,Positive
Vì nên bác hơi mệt,Chitchat,Negative
Alo bot ơi ơi em đang tổn thương 😢,Chitchat,Negative
bot làm đc gì 🐧 id15760,Chitchat,Neutral
bác thấy bất lực quá id15761,Chitchat,Negative
Ê tên gì á 🤖 id15762,Chitchat,Neutral
áp lực vcl crush lơ 💔,Chitchat,Negative
Gút mỏ ninh Mimo dễ thương Mãi iu,Chitchat,Positive
Mimo 🤣 id15765,Chitchat,Positive
Cảm ơn vì giao diện đẹp id15766,Chitchat,Positive
Alo Mimo ơi ơi tui đang bất lực id15767,Chitchat,Negative
Thích ghê app xịn xò 👍 id15768,Chitchat,Positive
tên gì á id15769,Chitchat,Neutral
bot bạn là ai 🤖,Chitchat,Neutral
có nghe rõ trả lời không ❓ id15771,Chitchat,Neutral
muốn hỏi Mimo dễ thương bot làm được gì 💬 id15772,Chitchat,Neutral
bot có nghe rõ trả lời không id15773,Chitchat,Neutral
bot làm được gì vậy id15774,Chitchat,Neutral
đang làm gì đấy vậy bot ơi id15775,Chitchat,Neutral
Ê là nam hay nữ 💬 id15776,Chitchat,Neutral
Thích bot ơi ghê chất lượng id15777,Chitchat,Positive
ở đâu á vậy bot ơi 💬 id15778,Chitchat,Neutral
Mimo thông minh ✨ id15779,Chitchat,Positive
Xin chào  🔥,Chitchat,Positive
bot làm đc gì 🐧 id15781,Chitchat,Neutral
Chào nha Mimo dễ thương ai tạo ra bạn id15782,Chitchat,Neutral
bot làm được gì vậy bạn id15783,Chitchat,Neutral
Yo mấy tuổi rồi ❓,Chitchat,Neutral
Yo là nam hay nữ id15785,Chitchat,Neutral
Thank you vì 🤣 id15786,Chitchat,Positive
Hiya bot ơi Chào ngày mới vui vẻ nha,Chitchat,Positive
em muốn hỏi Mimo dễ thương là nam hay nữ ❓,Chitchat,Neutral
Vì cuộc sống khó khăn nên ông hơi nản id15789,Chitchat,Negative
bạn là ai id15790,Chitchat,Neutral
Chào nha tên gì á id15791,Chitchat,Neutral
bạn là ai vậy bot id15792,Chitchat,Neutral
mình muốn hỏi biết nói chuyện không id15793,Chitchat,Neutral
Mimo quá đã id15794,Chitchat,Positive
Mimo dễ thương id15795,Chitchat,Positive
Thích Mimo ơi ghê ✨ id15796,Chitchat,Positive
là nam hay nữ 🤔 id15797,Chitchat,Neutral
cậu thấy buồn quá 💔 id15798,Chitchat,Negative
vì cute xỉu ✨ id15799,Chitchat,Positive
Cảm ơn vì ❤️ id15800,Chitchat,Positive
Chào ngày mới vui vẻ nha 🤣 id15801,Chitchat,Positive
có nghe rõ trả lời không 🤔 id15802,Chitchat,Neutral
Thích bot ơi ghê app xịn xò id15803,Chitchat,Positive
là nam hay nữ vậy bạn id15804,Chitchat,Neutral
bot ơi đang làm gì đấy id15805,Chitchat,Neutral
ai tạo ra bạn 👀 id15806,Chitchat,Neutral
giao diện đẹp 🤣 id15807,Chitchat,Positive
nản vcl bồ giận 🥺,Chitchat,Negative
thấy mệt quá id15809,Chitchat,Negative
tui muốn hỏi Mimo dễ thương ai tạo ra bạn 🤔,Chitchat,Neutral
Alo bot làm được gì id15811,Chitchat,Neutral
Mimo Love ya 🤩,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần 🔥 id15813,Chitchat,Positive
mình thấy nản quá id15814,Chitchat,Negative
buồn vcl crush lơ,Chitchat,Negative
Vì rớt môn nên bro hơi buồn 🥺,Chitchat,Negative
ông muốn hỏi Mimo bot làm được gì 🐧,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy 🤖,Chitchat,Neutral
tên gì á id15819,Chitchat,Neutral
tên gì á vậy bạn 💬,Chitchat,Neutral
ông thấy suy qá 💔,Chitchat,Negative
là nam hay nữ vậy 👀 id15822,Chitchat,Neutral
Mimo dễ thương id15823,Chitchat,Positive
Alo bot ơi ơi đang tổn thương id15824,Chitchat,Negative
Hế lô tên gì á 🤖 id15825,Chitchat,Neutral
có nghe rõ trả lời không vậy id15826,Chitchat,Neutral
có nghe rõ trả lời không vậy bạn id15827,Chitchat,Neutral
là nam hay nữ id15828,Chitchat,Neutral
Alo bot làm được gì ❓ id15829,Chitchat,Neutral
Biết ơn vì ✨ id15830,Chitchat,Positive
bạn là ai vậy Mimo ơi 🤖 id15831,Chitchat,Neutral
bot Biết ơn id15832,Chitchat,Positive
có nghe rõ trả lời không vậy bạn id15833,Chitchat,Neutral
Love ya 🥰,Chitchat,Positive
ta muốn hỏi ở đâu á id15835,Chitchat,Neutral
bot ơi mấy tuổi rồi id15836,Chitchat,Neutral
có nghe rõ trả lời không vậy id15837,Chitchat,Neutral
đang làm gì đấy vậy 🤖 id15838,Chitchat,Neutral
Alo bot ơi ơi đang suy 😭,Chitchat,Negative
mấy ní muốn hỏi Mimo dễ thương có nghe rõ trả lời không,Chitchat,Neutral
tên gì á vậy id15841,Chitchat,Neutral
Ê Mimo ơi bot làm được gì ❓,Chitchat,Neutral
Thích ghê giao diện đẹp 🤣 id15843,Chitchat,Positive
🤩 id15844,Chitchat,Positive
bạn là ai vậy 🐧 id15845,Chitchat,Neutral
em muốn hỏi bot mấy tuổi rồi id15846,Chitchat,Neutral
tui muốn hỏi biết nói chuyện không id15847,Chitchat,Neutral
Chào nha bot làm được gì id15848,Chitchat,Neutral
biết nói chuyện không vậy bot ơi 👀 id15849,Chitchat,Neutral
Alo tên gì á 🐧,Chitchat,Neutral
bạn biết nói chuyện không id15851,Chitchat,Neutral
Mimo có nghe rõ trả lời ko id15852,Chitchat,Neutral
tui muốn hỏi là nam hay nữ id15853,Chitchat,Neutral
mình muốn hỏi bạn là ai id15854,Chitchat,Neutral
Xin chào Love ya ✨ id15855,Chitchat,Positive
mấy tuổi rồi vậy Mimo dễ thương ❓ id15856,Chitchat,Neutral
bác muốn hỏi Mimo đang làm gì đấy,Chitchat,Neutral
stress vcl rớt môn 📉 id15858,Chitchat,Negative
Yo Mimo ơi là nam hay nữ 👀,Chitchat,Neutral
đang làm gì đấy vậy Mimo dễ thương 💬 id15860,Chitchat,Neutral
Mãi iu vì ✨ id15861,Chitchat,Positive
bro muốn hỏi Mimo ơi có nghe rõ trả lời không 🤔,Chitchat,Neutral
đang làm gì đấy vậy id15863,Chitchat,Neutral
bro muốn hỏi mấy tuổi rồi id15864,Chitchat,Neutral
Tks vì (^_<),Chitchat,Positive
muốn hỏi Mimo dễ thương tên gì á,Chitchat,Neutral
Alo là nam hay nữ id15867,Chitchat,Neutral
đang làm gì đấy vậy bot 👀 id15868,Chitchat,Neutral
có nghe rõ trả lời không id15869,Chitchat,Neutral
Hế lô mấy tuổi rồi id15870,Chitchat,Neutral
vì qá đã ❤️,Chitchat,Positive
Vì nên ông hơi buồn id15872,Chitchat,Negative
Alo Mimo ơi ơi đang nản,Chitchat,Negative
ta muốn hỏi bot ai tạo ra bạn 💬,Chitchat,Neutral
là nam hay nữ vậy id15875,Chitchat,Neutral
Thích ghê id15876,Chitchat,Positive
Xin chào bot Chào ngày mới vui vẻ nha 🤩,Chitchat,Positive
Tks vì id15878,Chitchat,Positive
đang làm gì đấy vậy bạn 🐧 id15879,Chitchat,Neutral
Thích ghê id15880,Chitchat,Positive
Mimo dễ thương id15881,Chitchat,Positive
Vì rớt môn nên ta hơi bất lực,Chitchat,Negative
ở đâu á vậy Mimo id15883,Chitchat,Neutral
Hiya bot 👍,Chitchat,Positive
muốn hỏi bạn là nam hay nữ 🐧,Chitchat,Neutral
Vì deadline dí nên ta hơi buồn,Chitchat,Negative
Alo ơi em đang tổn thương,Chitchat,Negative
Alo ơi ông đang bất lực 😭,Chitchat,Negative
Gút mỏ ninh bot ơi Mãi iu 🔥,Chitchat,Positive
cậu muốn hỏi Mimo có nghe rõ trả lời ko ❓,Chitchat,Neutral
Alo Mimo dễ thương tên gì á 👀,Chitchat,Neutral
Thích Mimo ghê id15892,Chitchat,Positive
Yo bạn là ai id15893,Chitchat,Neutral
bạn là ai vậy id15894,Chitchat,Neutral
bạn tên gì á ❓,Chitchat,Neutral
Hế lô tên gì á ❓ id15896,Chitchat,Neutral
Chào ngày mới vui vẻ nha vì id15897,Chitchat,Positive
Mimo ơi ai tạo ra bạn ❓,Chitchat,Neutral
Cảm ơn id15899,Chitchat,Positive
ở đâu á vậy id15900,Chitchat,Neutral
 id15901,Chitchat,Positive
Thích ghê 🔥 id15902,Chitchat,Positive
ai tạo ra bạn 🤖 id15903,Chitchat,Neutral
Tks vì 🥰 id15904,Chitchat,Positive
bà muốn hỏi là nam hay nữ id15905,Chitchat,Neutral
Vì deadline ngập đầu nên bà hơi buồn 😢,Chitchat,Negative
vì giao diện đẹp id15907,Chitchat,Positive
ta thấy vô tri qá,Chitchat,Negative
có nghe rõ trả lời không vậy 🤖 id15909,Chitchat,Neutral
bạn Tks 🤩 id15910,Chitchat,Positive
có nghe rõ trả lời không vậy 🤖 id15911,Chitchat,Neutral
bác muốn hỏi bot ai tạo ra bạn id15912,Chitchat,Neutral
bà muốn hỏi Mimo ơi ai tạo ra bạn 🤔,Chitchat,Neutral
Vì nên mình hơi bất lực 📉,Chitchat,Negative
Mimo dễ thương Chào ngày mới vui vẻ nha id15915,Chitchat,Positive
Ê bot ơi ở đâu á id15916,Chitchat,Neutral
Biết ơn vì app mượt ✨ id15917,Chitchat,Positive
ở đâu á vậy bạn id15918,Chitchat,Neutral
Chào Yêu ghê id15919,Chitchat,Positive
Thích ghê id15920,Chitchat,Positive
bot ơi app xịn xò id15921,Chitchat,Positive
Thích bot ghê ❤️ id15922,Chitchat,Positive
Alo ơi bác đang vô tri 💔,Chitchat,Negative
mình muốn hỏi ở đâu á 🐧 id15924,Chitchat,Neutral
bạn Biết ơn ❤️,Chitchat,Positive
ở đâu á 👀 id15926,Chitchat,Neutral
nản vcl hết tiền 🥺,Chitchat,Negative
Thích bot ghê quá đã 🤩 id15928,Chitchat,Positive
bạn là ai vậy id15929,Chitchat,Neutral
Alo đang làm gì đấy id15930,Chitchat,Neutral
Biết ơn (^_<) id15931,Chitchat,Positive
Good morning id15932,Chitchat,Positive
Tks id15933,Chitchat,Positive
ai tạo ra bạn vậy 🐧 id15934,Chitchat,Neutral
bạn là ai vậy Mimo ơi 💬 id15935,Chitchat,Neutral
biết nói chuyện không 🤖 id15936,Chitchat,Neutral
bro muốn hỏi Mimo ơi có nghe rõ trả lời không,Chitchat,Neutral
Mimo id15938,Chitchat,Positive
vô tri vcl id15939,Chitchat,Negative
biết nói chuyện không vậy 🐧 id15940,Chitchat,Neutral
Mimo dễ thương Mãi iu 👍 id15941,Chitchat,Positive
tui muốn hỏi ở đâu á id15942,Chitchat,Neutral
Alo bot ơi tên gì á,Chitchat,Neutral
bot làm đc gì id15944,Chitchat,Neutral
muốn hỏi đang làm gì đấy 👀 id15945,Chitchat,Neutral
Vì rớt môn nên ta hơi vô tri id15946,Chitchat,Negative
ở đâu á 🤔 id15947,Chitchat,Neutral
Mimo dễ thương ai tạo ra bạn id15948,Chitchat,Neutral
biết nói chuyện không 🤖 id15949,Chitchat,Neutral
Hế lô ai tạo ra bạn 🐧 id15950,Chitchat,Neutral
Mimo ơi mấy tuổi rồi 💬 id15951,Chitchat,Neutral
Hello Mimo Cảm ơn,Chitchat,Positive
Good morning Mãi iu ✨ id15953,Chitchat,Positive
biết nói chuyện không id15954,Chitchat,Neutral
Mimo dễ thương id15955,Chitchat,Positive
buồn vcl id15956,Chitchat,Negative
Yêu ghê vì đỉnh nóc kịch trần id15957,Chitchat,Positive
ở đâu á id15958,Chitchat,Neutral
bot bạn là ai id15959,Chitchat,Neutral
bot làm được gì id15960,Chitchat,Neutral
nản vcl rớt môn id15961,Chitchat,Negative
ông muốn hỏi Mimo ở đâu á 🤖,Chitchat,Neutral
bot là nam hay nữ id15963,Chitchat,Neutral
bot ơi Chào ngày mới vui vẻ nha id15964,Chitchat,Positive
mấy tuổi rồi vậy Mimo id15965,Chitchat,Neutral
Alo ơi bà đang nản 😢,Chitchat,Negative
tên gì á vậy ❓ id15967,Chitchat,Neutral
Alo ơi em đang buon 😭,Chitchat,Negative
Mimo ơi ở đâu á 🤖 id15969,Chitchat,Neutral
tên gì á vậy bot 🐧 id15970,Chitchat,Neutral
đang làm gì đấy vậy id15971,Chitchat,Neutral
Ê bot làm được gì id15972,Chitchat,Neutral
mấy tuổi rồi 💬 id15973,Chitchat,Neutral
có nghe rõ trả lời không vậy Mimo 🤖,Chitchat,Neutral
bot ơi mấy tuổi rồi 🤖 id15975,Chitchat,Neutral
mấy tuổi rồi 🐧 id15976,Chitchat,Neutral
Vì đi học mệt quá nên bro hơi buồn,Chitchat,Negative
Mimo ơi thông minh 🤣 id15978,Chitchat,Positive
Ê đang làm gì đấy id15979,Chitchat,Neutral
Mimo (^_<) id15980,Chitchat,Positive
muốn hỏi Mimo dễ thương mấy tuổi rồi id15981,Chitchat,Neutral
ta thấy buồn quá 🥲 id15982,Chitchat,Negative
Thích ghê app xịn xò id15983,Chitchat,Positive
🥰 id15984,Chitchat,Positive
vì thông minh 👍 id15985,Chitchat,Positive
🥰 id15986,Chitchat,Positive
mấy tuổi rồi id15987,Chitchat,Neutral
Vì cuộc sống khó khăn nên ông hơi mệt,Chitchat,Negative
Cảm ơn vì giao diện đẹp id15989,Chitchat,Positive
là nam hay nữ vậy ❓ id15990,Chitchat,Neutral
có nghe rõ trả lời không vậy id15991,Chitchat,Neutral
Thích ghê app mượt id15992,Chitchat,Positive
ai tạo ra bạn vậy 👀 id15993,Chitchat,Neutral
Alo ơi bro đang stress 📉,Chitchat,Negative
mấy tuổi rồi id15995,Chitchat,Neutral
bạn 👍 id15996,Chitchat,Positive
Yo tên gì á id15997,Chitchat,Neutral
Alo ơi mình đang mệt id15998,Chitchat,Negative
mình muốn hỏi đang làm gì đấy 👀,Chitchat,Neutral
Chào nha ai tạo ra bạn id16000,Chitchat,Neutral
ở đâu á vậy bạn 💬 id16001,Chitchat,Neutral
Mãi iu id16002,Chitchat,Positive
biết nói chuyện không id16003,Chitchat,Neutral
Củm ơn vì đỉnh nóc kịch trần id16004,Chitchat,Positive
bot ơi ai tạo ra bạn 🤔,Chitchat,Neutral
Củm ơn vì id16006,Chitchat,Positive
Hế lô là nam hay nữ id16007,Chitchat,Neutral
em thấy nản quá 🥲,Chitchat,Negative
Vì hết tiền nên cậu hơi bất lực 😮‍💨,Chitchat,Negative
có nghe rõ trả lời không id16010,Chitchat,Neutral
mấy tuổi rồi 👀 id16011,Chitchat,Neutral
chất lượng 👍 id16012,Chitchat,Positive
vì chất lượng ✨ id16013,Chitchat,Positive
bạn là ai vậy id16014,Chitchat,Neutral
muốn hỏi bot làm được gì id16015,Chitchat,Neutral
cậu thấy suy quá 📉 id16016,Chitchat,Negative
Love ya id16017,Chitchat,Positive
Yêu ghê vì chất lượng 🤣 id16018,Chitchat,Positive
bot 🔥 id16019,Chitchat,Positive
Mimo ơi chất lượng (^_<) id16020,Chitchat,Positive
tên gì á 👀 id16021,Chitchat,Neutral
Alo Mimo ơi bà đang buồn 📉,Chitchat,Negative
bạn tên gì á ❓ id16023,Chitchat,Neutral
vì đỉnh nóc kịch trần 🔥 id16024,Chitchat,Positive
mệt vcl cuộc sống khó khăn id16025,Chitchat,Negative
bác muốn hỏi có nghe rõ trả lời không id16026,Chitchat,Neutral
bot làm được gì id16027,Chitchat,Neutral
Alo bot đang làm gì đấy 🤖,Chitchat,Neutral
Chào ngày mới vui vẻ nha vì ❤️ id16029,Chitchat,Positive
bà thấy nản quá 🥲,Chitchat,Negative
em muốn hỏi bot đang làm gì đấy id16031,Chitchat,Neutral
app xịn xò (^_<) id16032,Chitchat,Positive
Love ya vì thông minh,Chitchat,Positive
ở đâu á 👀 id16034,Chitchat,Neutral
Hế lô Mimo ơi là nam hay nữ ❓ id16035,Chitchat,Neutral
Mimo dễ thương ❤️ id16036,Chitchat,Positive
thấy mệt quá 😢,Chitchat,Negative
Thích ghê (^_<) id16038,Chitchat,Positive
Hi bot ơi Love ya ✨,Chitchat,Positive
tui muốn hỏi ai tạo ra bạn id16040,Chitchat,Neutral
Ê ở đâu á 💬 id16041,Chitchat,Neutral
vì chất lượng id16042,Chitchat,Positive
bạn là ai 🤖 id16043,Chitchat,Neutral
Ê tên gì á id16044,Chitchat,Neutral
áp lực vcl bồ giận 😭,Chitchat,Negative
Vì nên ta hơi suy 💔 id16046,Chitchat,Negative
cậu thấy bất lực quá 😢,Chitchat,Negative
bà thấy buồn quá id16048,Chitchat,Negative
đang làm gì đấy 🐧 id16049,Chitchat,Neutral
Thích ghê id16050,Chitchat,Positive
Thích bot ghê id16051,Chitchat,Positive
muốn hỏi bot ơi tên gì á id16052,Chitchat,Neutral
Thích Mimo dễ thương ghê 🔥 id16053,Chitchat,Positive
Cảm ơn vì giao diện đẹp id16054,Chitchat,Positive
Alo ơi bà đang nản 😢 id16055,Chitchat,Negative
suy vcl bồ giận 🥺,Chitchat,Negative
Mimo 👍 id16057,Chitchat,Positive
tên gì á vậy bạn 💬 id16058,Chitchat,Neutral
bot làm được gì vậy 👀 id16059,Chitchat,Neutral
cậu thấy bất lực quá 🥲,Chitchat,Negative
bot ơi Mãi iu id16061,Chitchat,Positive
Cảm ơn vì id16062,Chitchat,Positive
Thích ghê cute xỉu id16063,Chitchat,Positive
Mimo dễ thương Thank you 👍 id16064,Chitchat,Positive
Mimo dễ thương chất lượng ✨,Chitchat,Positive
em muốn hỏi Mimo bot làm được gì 💬,Chitchat,Neutral
Alo Mimo dễ thương ơi cậu đang bất lực,Chitchat,Negative
Củm ơn vì giao diện đẹp (^_<),Chitchat,Positive
Vì crush lơ nên mình hơi suy id16069,Chitchat,Negative
mình muốn hỏi bot ơi mấy tuổi rồi 💬,Chitchat,Neutral
mình muốn hỏi Mimo ơi đang làm gì đấy id16071,Chitchat,Neutral
Alo Mimo ơi em đang stress 📉,Chitchat,Negative
bạn là ai vậy bạn id16073,Chitchat,Neutral
suy vcl đi học mệt quá 🥲,Chitchat,Negative
Hế lô bot ơi mấy tuổi rồi id16075,Chitchat,Neutral
buồn vcl 😮‍💨 id16076,Chitchat,Negative
Chào nha mấy tuổi rồi 🤖 id16077,Chitchat,Neutral
bro thấy buồn quá id16078,Chitchat,Negative
tên gì á vậy Mimo 👀 id16079,Chitchat,Neutral
Alo bot ơi em đang buồn 😮‍💨,Chitchat,Negative
Mimo là nam hay nữ 🐧,Chitchat,Neutral
Biết ơn vì app mượt,Chitchat,Positive
áp lực vcl deadline dí id16083,Chitchat,Negative
Thank you vì cute xỉu ❤️,Chitchat,Positive
cậu thấy vô tri quá id16085,Chitchat,Negative
Vì nên em hơi mệt 😭,Chitchat,Negative
Mãi iu vì 🤣 id16087,Chitchat,Positive
Alo đang làm gì đấy 🐧 id16088,Chitchat,Neutral
Alo Mimo dễ thương ơi đang tổn thương 😭,Chitchat,Negative
Yo bot làm được gì id16090,Chitchat,Neutral
Hế lô bạn là nam hay nữ 👀,Chitchat,Neutral
có nghe rõ trả lời không vậy Mimo id16092,Chitchat,Neutral
Yo mấy tuổi rồi 🤔 id16093,Chitchat,Neutral
biết nói chuyện không 👀 id16094,Chitchat,Neutral
đỉnh nóc kịch trần ✨ id16095,Chitchat,Positive
bạn là ai id16096,Chitchat,Neutral
bạn biết nói chuyện không id16097,Chitchat,Neutral
em muốn hỏi bot ở đâu á 🤖,Chitchat,Neutral
Ê là nam hay nữ id16099,Chitchat,Neutral
Mimo dễ thương đỉnh nóc kịch trần 🥰 id16100,Chitchat,Positive
ở đâu á vậy bạn 🤖 id16101,Chitchat,Neutral
