text,intent,action_type,verb,category_code,value,goal_name,enabled,theme,verbal_style,time_range,query,note
cap tien Investment 3 cu thoi map oi,Action,SET_LIMIT,SET,Investment,3500000,,,,,,,
cap tien Investment 3 lit thoi map oi,Action,SET_LIMIT,SET,Investment,300000,,,,,,,
cap tien Investment 3 loet thoi map oi,Action,SET_LIMIT,SET,Investment,300000,,,,,,,
cap tien Investment 3 triệu thoi mập ơi,Action,SET_LIMIT,SET,Investment,3500000,,,,,,,
cap tien Investment 3tr thoi map oi,Action,SET_LIMIT,SET,Investment,3500000,,,,,,,
cap tien Investment 5 cu thoi map oi,Action,SET_LIMIT,SET,Investment,5000000,,,,,,,
cap tien Investment 5 trieu thoi map oi,Action,SET_LIMIT,SET,Investment,5000000,,,,,,,
cap tien Investment 50k thoi map oi,Action,SET_LIMIT,SET,Investment,50000,,,,,,,
cap tien Investment 50k thoi mập ơi,Action,SET_LIMIT,SET,Investment,50000,,,,,,,
cap tien Others 0 loét thoi mập ơi,Action,SET_LIMIT,SET,Others,50000,,,,,,,
cap tien Others 1 lit thoi map oi,Action,SET_LIMIT,SET,Others,150000,,,,,,,
cap tien Others 1 trieu thoi map oi,Action,SET_LIMIT,SET,Others,1500000,,,,,,,
cap tien Others 1.5 củ thoi mập ơi,Action,SET_LIMIT,SET,Others,1500000,,,,,,,
cap tien Others 10 cu thoi map oi,Action,SET_LIMIT,SET,Others,10000000,,,,,,,
cap tien Others 100 canh thoi map oi,Action,SET_LIMIT,SET,Others,100000,,,,,,,
cap tien Others 15 cu thoi map oi,Action,SET_LIMIT,SET,Others,15000000,,,,,,,
cap tien Others 15 trieu thoi map oi,Action,SET_LIMIT,SET,Others,15000000,,,,,,,
cap tien Others 150k thoi map oi,Action,SET_LIMIT,SET,Others,150000,,,,,,,
cap tien Others 1tr thoi map oi,Action,SET_LIMIT,SET,Others,1000000,,,,,,,
cap tien Others 2 củ thoi mập ơi,Action,SET_LIMIT,SET,Others,2000000,,,,,,,
cap tien Others 2 loet thoi map oi,Action,SET_LIMIT,SET,Others,200000,,,,,,,
cap tien Others 2.0 cu thoi map oi,Action,SET_LIMIT,SET,Others,2000000,,,,,,,
cap tien Others 200 cành thoi mập ơi,Action,SET_LIMIT,SET,Others,200000,,,,,,,
cap tien Others 20tr thoi mập ơi,Action,SET_LIMIT,SET,Others,20000000,,,,,,,
cap tien Others 3 củ thoi mập ơi,Action,SET_LIMIT,SET,Others,3500000,,,,,,,
cap tien Others 3 loet thoi map oi,Action,SET_LIMIT,SET,Others,300000,,,,,,,
cap tien Others 3 trieu thoi map oi,Action,SET_LIMIT,SET,Others,3500000,,,,,,,
cap tien Others 5 loet thoi map oi,Action,SET_LIMIT,SET,Others,500000,,,,,,,
cap tien Others 5 loét thoi mập ơi,Action,SET_LIMIT,SET,Others,500000,,,,,,,
cap tien Others 5.0 củ thoi mập ơi,Action,SET_LIMIT,SET,Others,5000000,,,,,,,
cap tien Others 50 canh thoi map oi,Action,SET_LIMIT,SET,Others,50000,,,,,,,
cap tien Others 50k thoi mập ơi,Action,SET_LIMIT,SET,Others,50000,,,,,,,
cap tien Shopping 0 loet thoi map oi,Action,SET_LIMIT,SET,Shopping,50000,,,,,,,
cap tien Shopping 1 lit thoi map oi,Action,SET_LIMIT,SET,Shopping,150000,,,,,,,
cap tien Shopping 10 trieu thoi map oi,Action,SET_LIMIT,SET,Shopping,10000000,,,,,,,
cap tien Shopping 10.0 cu thoi map oi,Action,SET_LIMIT,SET,Shopping,10000000,,,,,,,
cap tien Shopping 15 triệu thoi mập ơi,Action,SET_LIMIT,SET,Shopping,15000000,,,,,,,
cap tien Shopping 15.0 củ thoi mập ơi,Action,SET_LIMIT,SET,Shopping,15000000,,,,,,,
cap tien Shopping 150 cành thoi mập ơi,Action,SET_LIMIT,SET,Shopping,150000,,,,,,,
cap tien Shopping 15tr thoi map oi,Action,SET_LIMIT,SET,Shopping,15000000,,,,,,,
cap tien Shopping 2 cu thoi map oi,Action,SET_LIMIT,SET,Shopping,2000000,,,,,,,
cap tien Shopping 2 lít thoi mập ơi,Action,SET_LIMIT,SET,Shopping,200000,,,,,,,
cap tien Shopping 2 trieu thoi map oi,Action,SET_LIMIT,SET,Shopping,2000000,,,,,,,
cap tien Shopping 200k thoi mập ơi,Action,SET_LIMIT,SET,Shopping,200000,,,,,,,
cap tien Shopping 3 lit thoi map oi,Action,SET_LIMIT,SET,Shopping,300000,,,,,,,
cap tien Shopping 3 loet thoi map oi,Action,SET_LIMIT,SET,Shopping,300000,,,,,,,
cap tien Shopping 3 trieu thoi map oi,Action,SET_LIMIT,SET,Shopping,3500000,,,,,,,
cap tien Shopping 3.5 củ thoi mập ơi,Action,SET_LIMIT,SET,Shopping,3500000,,,,,,,
cap tien Shopping 300k thoi map oi,Action,SET_LIMIT,SET,Shopping,300000,,,,,,,
cap tien Shopping 500k thoi map oi,Action,SET_LIMIT,SET,Shopping,500000,,,,,,,
cap tien Shopping 50k thoi map oi,Action,SET_LIMIT,SET,Shopping,50000,,,,,,,
cap tien Shopping 5tr thoi map oi,Action,SET_LIMIT,SET,Shopping,5000000,,,,,,,
cap tien Social 0 lit thoi map oi,Action,SET_LIMIT,SET,Social,50000,,,,,,,
cap tien Social 0 loét thoi mập ơi,Action,SET_LIMIT,SET,Social,50000,,,,,,,
cap tien Social 1 cu thoi map oi,Action,SET_LIMIT,SET,Social,1500000,,,,,,,
cap tien Social 1 củ thoi mập ơi,Action,SET_LIMIT,SET,Social,1500000,,,,,,,
cap tien Social 1 loet thoi map oi,Action,SET_LIMIT,SET,Social,100000,,,,,,,
cap tien Social 1 trieu thoi map oi,Action,SET_LIMIT,SET,Social,1000000,,,,,,,
cap tien Social 1 triệu thoi mập ơi,Action,SET_LIMIT,SET,Social,1000000,,,,,,,
cap tien Social 1.0 cu thoi map oi,Action,SET_LIMIT,SET,Social,1000000,,,,,,,
cap tien Social 1.5 cu thoi map oi,Action,SET_LIMIT,SET,Social,1500000,,,,,,,
cap tien Social 10 củ thoi mập ơi,Action,SET_LIMIT,SET,Social,10000000,,,,,,,
cap tien Social 10.0 cu thoi map oi,Action,SET_LIMIT,SET,Social,10000000,,,,,,,
cap tien Social 100 cành thoi mập ơi,Action,SET_LIMIT,SET,Social,100000,,,,,,,
cap tien Social 100k thoi map oi,Action,SET_LIMIT,SET,Social,100000,,,,,,,
cap tien Social 10tr thoi mập ơi,Action,SET_LIMIT,SET,Social,10000000,,,,,,,
cap tien Social 15.0 củ thoi mập ơi,Action,SET_LIMIT,SET,Social,15000000,,,,,,,
cap tien Social 150 canh thoi map oi,Action,SET_LIMIT,SET,Social,150000,,,,,,,
cap tien Social 1tr thoi map oi,Action,SET_LIMIT,SET,Social,1000000,,,,,,,
cap tien Social 2 cu thoi map oi,Action,SET_LIMIT,SET,Social,2000000,,,,,,,
cap tien Social 2 củ thoi mập ơi,Action,SET_LIMIT,SET,Social,2000000,,,,,,,
cap tien Social 2 lít thoi mập ơi,Action,SET_LIMIT,SET,Social,200000,,,,,,,
cap tien Social 2 triệu thoi mập ơi,Action,SET_LIMIT,SET,Social,2000000,,,,,,,
cap tien Social 20 củ thoi mập ơi,Action,SET_LIMIT,SET,Social,20000000,,,,,,,
cap tien Social 20.0 củ thoi mập ơi,Action,SET_LIMIT,SET,Social,20000000,,,,,,,
cap tien Social 3 cu thoi map oi,Action,SET_LIMIT,SET,Social,3500000,,,,,,,
cap tien Social 300 canh thoi map oi,Action,SET_LIMIT,SET,Social,300000,,,,,,,
cap tien Social 3tr thoi map oi,Action,SET_LIMIT,SET,Social,3500000,,,,,,,
cap tien Social 5 lit thoi map oi,Action,SET_LIMIT,SET,Social,500000,,,,,,,
cap tien Social 5 loet thoi map oi,Action,SET_LIMIT,SET,Social,500000,,,,,,,
cap tien Social 5 loét thoi mập ơi,Action,SET_LIMIT,SET,Social,500000,,,,,,,
cap tien Social 50k thoi map oi,Action,SET_LIMIT,SET,Social,50000,,,,,,,
cap tien Transport 0 loet thoi map oi,Action,SET_LIMIT,SET,Transport,50000,,,,,,,
cap tien Transport 1 cu thoi map oi,Action,SET_LIMIT,SET,Transport,1500000,,,,,,,
cap tien Transport 1 củ thoi mập ơi,Action,SET_LIMIT,SET,Transport,1500000,,,,,,,
cap tien Transport 1 lit thoi map oi,Action,SET_LIMIT,SET,Transport,100000,,,,,,,
cap tien Transport 1 loét thoi mập ơi,Action,SET_LIMIT,SET,Transport,150000,,,,,,,
cap tien Transport 1 trieu thoi map oi,Action,SET_LIMIT,SET,Transport,1500000,,,,,,,
cap tien Transport 10.0 cu thoi map oi,Action,SET_LIMIT,SET,Transport,10000000,,,,,,,
cap tien Transport 150 cành thoi mập ơi,Action,SET_LIMIT,SET,Transport,150000,,,,,,,
cap tien Transport 1tr thoi map oi,Action,SET_LIMIT,SET,Transport,1000000,,,,,,,
cap tien Transport 20 cu thoi map oi,Action,SET_LIMIT,SET,Transport,20000000,,,,,,,
cap tien Transport 20 triệu thoi mập ơi,Action,SET_LIMIT,SET,Transport,20000000,,,,,,,
cap tien Transport 3 cu thoi map oi,Action,SET_LIMIT,SET,Transport,3500000,,,,,,,
cap tien Transport 3 củ thoi mập ơi,Action,SET_LIMIT,SET,Transport,3500000,,,,,,,
cap tien Transport 3 trieu thoi map oi,Action,SET_LIMIT,SET,Transport,3500000,,,,,,,
cap tien Transport 300 cành thoi mập ơi,Action,SET_LIMIT,SET,Transport,300000,,,,,,,
cap tien Transport 300k thoi mập ơi,Action,SET_LIMIT,SET,Transport,300000,,,,,,,
cap tien Transport 5 củ thoi mập ơi,Action,SET_LIMIT,SET,Transport,5000000,,,,,,,
cap tien Transport 50 cành thoi mập ơi,Action,SET_LIMIT,SET,Transport,50000,,,,,,,
cap tien Transport 500 cành thoi mập ơi,Action,SET_LIMIT,SET,Transport,500000,,,,,,,
cap tien Transport 500k thoi map oi,Action,SET_LIMIT,SET,Transport,500000,,,,,,,
cat giam 50k tien linh tinh,Action,SET_LIMIT,SUB,Others,50000,,,,,,,
check báo cáo chi phí beauty tuần qua đi,Action,REPORT_GENERAL,,Beauty,,,,,,tuần qua,,
check báo cáo chi phí others 2 ngày qua đi,Action,REPORT_GENERAL,,Others,,,,,,2 ngày qua,,
check báo cáo chi phí others tháng vừa rồi nhé,Action,REPORT_GENERAL,,Others,,,,,,tháng vừa rồi,,
check chi phi shopping tuan roi,Action,REPORT_GENERAL,,,,,,,,tuan roi,,
check chi phi xa giao tuan nay xem,Action,REPORT_GENERAL,,,,,,,,tuan nay,,
check chi phí beauty trong tuần vừa rồi,Action,REPORT_GENERAL,,,,,,,,tuan vua roi,,
check chi phí giáo dục quý trước,Action,REPORT_GENERAL,,Education,,,,,,quý trước,,
check chi tieu ca tuan roi,Action,REPORT_GENERAL,,,,,,,,cả tuần,,
check chi tieu muc shopping tuan nay di,Action,REPORT_GENERAL,,Shopping,,,,,,tuan nay,,
check chi tiêu cho các khoản đầu tư tháng trước đi,Action,REPORT_GENERAL,,Investment,,,,,,tháng trước,,
check chi tiêu thiết yếu tháng này,Action,REPORT_GENERAL,,Essentials,,,,,,tháng này,,
check cho tui chi tiêu phần housing tuần này với,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
check coi thang truoc tui dot tien cho beauty bao nhieu,Action,REPORT_GENERAL,,Beauty,,,,,,thang truoc,,
check dum t tien an uong tuan vua roi,Action,REPORT_GENERAL,,,,,,,,tuan vua roi,,
check dum tien an uong hom qua,Action,REPORT_GENERAL,,,,,,,,hom qua,,
check dum tui tien an uong tuan vua roi,Action,REPORT_GENERAL,,,,,,,,tuan vua roi,,
check dum tui tien o trong nam nay,Action,REPORT_GENERAL,,,,,,,,nam nay,,
check dùm chi phí đi lại tuần trước,Action,REPORT_GENERAL,,Transport,,,,,,tuần trước,,
check giùm chi phí social tháng vừa qua coi,Action,REPORT_GENERAL,,Social,,,,,,tháng vừa qua,,
check giùm em tiền mua đồ hôm nay hết nhiêu?,Action,REPORT_GENERAL,,Shopping,,,,,,hôm nay,,
check giùm tui chi phi transport tháng 2,Action,REPORT_GENERAL,,,,,,,,tháng 2,,
check giùm tổng chi khác năm nay,Action,REPORT_GENERAL,,,,,,,,năm nay,,
check giùm tổng tiền làm đẹp tháng vừa qua,Action,REPORT_GENERAL,,,,,,,,tháng vừa qua,,
check giúp t chi phí nhà cửa từ đầu tháng tới giờ,Action,REPORT_GENERAL,,Housing,,,,,,từ đầu tháng,,
check giúp tui xem tháng trước đã quẹt bao nhiêu cho giải trí,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng trước,,
check ho tui khoan an lau 30 ngay toi o đau,Action,SEARCH_RECORD,,Health,200000,,,,,,ăn lẩu,
check ho tui khoan an lau 7 ngay qua o đau,Action,SEARCH_RECORD,,,,,,,,,ăn lẩu,
check ho tui khoan an lau hom nay o đau,Action,SEARCH_RECORD,,Essentials,,,,,,,ăn lẩu,
check ho tui khoan an lau hom qua o đau,Action,SEARCH_RECORD,,,,,,,,,ăn lẩu,
check ho tui khoan an lau mai o đau,Action,SEARCH_RECORD,,Transport,,,,,,,ăn lẩu,
check ho tui khoan an lau thang nay o đau,Action,SEARCH_RECORD,,,1500000,,,,,,ăn lẩu,
check ho tui khoan an lau thang sau o đau,Action,SEARCH_RECORD,,,1000000,,,,,,ăn lẩu,
check ho tui khoan an lau thang truoc o đau,Action,SEARCH_RECORD,,Education,,,,,,,ăn lẩu,
check ho tui khoan an lau tuan nay o đau,Action,SEARCH_RECORD,,,,,,,,,ăn lẩu,
check ho tui khoan an lau tuan sau o đau,Action,SEARCH_RECORD,,Transport,,,,,,,ăn lẩu,
check ho tui khoan an sang 30 ngay toi o đau,Action,SEARCH_RECORD,,Transport,,,,,,,ăn sáng,
check ho tui khoan an sang 7 ngay qua o đau,Action,SEARCH_RECORD,,Social,,,,,,,ăn sáng,
check ho tui khoan an sang hom nay o đau,Action,SEARCH_RECORD,,Health,150000,,,,,,ăn sáng,
check ho tui khoan an sang hom qua o đau,Action,SEARCH_RECORD,,Housing,,,,,,,ăn sáng,
check ho tui khoan an sang mai o đau,Action,SEARCH_RECORD,,,100000,,,,,,ăn sáng,
check ho tui khoan an sang thang nay o đau,Action,SEARCH_RECORD,,Entertainment,3500000,,,,,,ăn sáng,
check ho tui khoan an sang thang sau o đau,Action,SEARCH_RECORD,,Shopping,,,,,,,ăn sáng,
check ho tui khoan an sang thang truoc o đau,Action,SEARCH_RECORD,,Education,,,,,,,ăn sáng,
check ho tui khoan an sang tuan sau o đau,Action,SEARCH_RECORD,,Essentials,3500000,,,,,,ăn sáng,
check ho tui khoan mua quan ao 30 ngay toi o đau,Action,SEARCH_RECORD,,Entertainment,,,,,,,mua quần áo,
check ho tui khoan mua quan ao 7 ngay qua o đau,Action,SEARCH_RECORD,,,200000,,,,,,mua quần áo,
check ho tui khoan mua quan ao hom nay o đau,Action,SEARCH_RECORD,,Health,500000,,,,,,mua quần áo,
check ho tui khoan mua quan ao hom qua o đau,Action,SEARCH_RECORD,,,,,,,,,mua quần áo,
check ho tui khoan mua quan ao mai o đau,Action,SEARCH_RECORD,,Entertainment,,,,,,,mua quần áo,
check ho tui khoan mua quan ao thang sau o đau,Action,SEARCH_RECORD,,,15000000,,,,,,mua quần áo,
check ho tui khoan mua quan ao thang truoc o đau,Action,SEARCH_RECORD,,Transport,15000000,,,,,,mua quần áo,
check ho tui khoan mua quan ao tuan nay o đau,Action,SEARCH_RECORD,,Entertainment,,,,,,,mua quần áo,
check ho tui khoan mua quan ao tuan sau o đau,Action,SEARCH_RECORD,,Shopping,200000,,,,,,mua quần áo,
check ho tui khoan mua shopee 30 ngay toi o đau,Action,SEARCH_RECORD,,Essentials,15000000,,,,,,mua shopee,
check ho tui khoan mua shopee 7 ngay qua o đau,Action,SEARCH_RECORD,,Social,15000000,,,,,,mua shopee,
check ho tui khoan mua shopee hom nay o đau,Action,SEARCH_RECORD,,,2000000,,,,,,mua shopee,
check ho tui khoan mua shopee hom qua o đau,Action,SEARCH_RECORD,,,15000000,,,,,,mua shopee,
check ho tui khoan mua shopee mai o đau,Action,SEARCH_RECORD,,,,,,,,,mua shopee,
check ho tui khoan mua shopee thang nay o đau,Action,SEARCH_RECORD,,Housing,,,,,,,mua shopee,
check ho tui khoan mua shopee thang sau o đau,Action,SEARCH_RECORD,,,10000000,,,,,,mua shopee,
check ho tui khoan mua shopee tuan nay o đau,Action,SEARCH_RECORD,,,15000000,,,,,,mua shopee,
check ho tui khoan mua shopee tuan sau o đau,Action,SEARCH_RECORD,,Investment,500000,,,,,,mua shopee,
check ho tui khoan tien mang 30 ngay toi o đau,Action,SEARCH_RECORD,,,,,,,,,tiền mạng,
check ho tui khoan tien mang hom nay o đau,Action,SEARCH_RECORD,,,,,,,,,tiền mạng,
check ho tui khoan tien mang hom qua o đau,Action,SEARCH_RECORD,,,2000000,,,,,,tiền mạng,
check ho tui khoan tien mang mai o đau,Action,SEARCH_RECORD,,,,,,,,,tiền mạng,
check ho tui khoan tien mang thang nay o đau,Action,SEARCH_RECORD,,Shopping,100000,,,,,,tiền mạng,
check ho tui khoan tien mang thang sau o đau,Action,SEARCH_RECORD,,Social,,,,,,,tiền mạng,
check ho tui khoan tien mang thang truoc o đau,Action,SEARCH_RECORD,,,,,,,,,tiền mạng,
check ho tui khoan tien mang tuan nay o đau,Action,SEARCH_RECORD,,,,,,,,,tiền mạng,
check ho tui khoan tien mang tuan sau o đau,Action,SEARCH_RECORD,,,3500000,,,,,,tiền mạng,
check ho tui khoan tien đien 30 ngay toi o đau,Action,SEARCH_RECORD,,,150000,,,,,,tiền điện,
check ho tui khoan tien đien 7 ngay qua o đau,Action,SEARCH_RECORD,,,150000,,,,,,tiền điện,
check ho tui khoan tien đien hom nay o đau,Action,SEARCH_RECORD,,Education,,,,,,,tiền điện,
check ho tui khoan tien đien hom qua o đau,Action,SEARCH_RECORD,,,3500000,,,,,,tiền điện,
check ho tui khoan tien đien mai o đau,Action,SEARCH_RECORD,,Beauty,100000,,,,,,tiền điện,
check ho tui khoan tien đien thang nay o đau,Action,SEARCH_RECORD,,Entertainment,,,,,,,tiền điện,
check ho tui khoan tien đien thang sau o đau,Action,SEARCH_RECORD,,Essentials,,,,,,,tiền điện,
check ho tui khoan tien đien thang truoc o đau,Action,SEARCH_RECORD,,Transport,,,,,,,tiền điện,
check ho tui khoan tien đien tuan nay o đau,Action,SEARCH_RECORD,,Health,,,,,,,tiền điện,
check ho tui khoan tien đien tuan sau o đau,Action,SEARCH_RECORD,,Social,5000000,,,,,,tiền điện,
check ho tui khoan tra sua 30 ngay toi o đau,Action,SEARCH_RECORD,,,,,,,,,trà sữa,
check ho tui khoan tra sua 7 ngay qua o đau,Action,SEARCH_RECORD,,,,,,,,,trà sữa,
check ho tui khoan tra sua hom nay o đau,Action,SEARCH_RECORD,,Education,1000000,,,,,,trà sữa,
check ho tui khoan tra sua hom qua o đau,Action,SEARCH_RECORD,,Health,500000,,,,,,trà sữa,
check ho tui khoan tra sua mai o đau,Action,SEARCH_RECORD,,Entertainment,2000000,,,,,,trà sữa,
check ho tui khoan tra sua thang sau o đau,Action,SEARCH_RECORD,,Investment,200000,,,,,,trà sữa,
check ho tui khoan tra sua thang truoc o đau,Action,SEARCH_RECORD,,,,,,,,,trà sữa,
check ho tui khoan tra sua tuan nay o đau,Action,SEARCH_RECORD,,Essentials,,,,,,,trà sữa,
check ho tui khoan tra sua tuan sau o đau,Action,SEARCH_RECORD,,Transport,,,,,,,trà sữa,
check ho tui khoan đang ky netflix 30 ngay toi o đau,Action,SEARCH_RECORD,,Essentials,15000000,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix 7 ngay qua o đau,Action,SEARCH_RECORD,,Shopping,,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix hom nay o đau,Action,SEARCH_RECORD,,,,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix hom qua o đau,Action,SEARCH_RECORD,,Social,,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix mai o đau,Action,SEARCH_RECORD,,,,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix thang nay o đau,Action,SEARCH_RECORD,,Investment,10000000,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix thang sau o đau,Action,SEARCH_RECORD,,,10000000,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix thang truoc o đau,Action,SEARCH_RECORD,,Health,150000,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix tuan nay o đau,Action,SEARCH_RECORD,,Entertainment,300000,,,,,,đăng ký netflix,
check ho tui khoan đang ky netflix tuan sau o đau,Action,SEARCH_RECORD,,Transport,500000,,,,,,đăng ký netflix,
check ho tui khoan đi grab 30 ngay toi o đau,Action,SEARCH_RECORD,,,3500000,,,,,,đi grab,
check ho tui khoan đi grab 7 ngay qua o đau,Action,SEARCH_RECORD,,,,,,,,,đi grab,
check ho tui khoan đi grab hom nay o đau,Action,SEARCH_RECORD,,Health,150000,,,,,,đi grab,
check ho tui khoan đi grab hom qua o đau,Action,SEARCH_RECORD,,,500000,,,,,,đi grab,
check ho tui khoan đi grab mai o đau,Action,SEARCH_RECORD,,Transport,,,,,,,đi grab,
check ho tui khoan đi grab thang nay o đau,Action,SEARCH_RECORD,,Others,,,,,,,đi grab,
check ho tui khoan đi grab thang sau o đau,Action,SEARCH_RECORD,,Social,,,,,,,đi grab,
check ho tui khoan đi grab thang truoc o đau,Action,SEARCH_RECORD,,,,,,,,,đi grab,
check ho tui khoan đi grab tuan nay o đau,Action,SEARCH_RECORD,,,300000,,,,,,đi grab,
check ho tui khoan đi grab tuan sau o đau,Action,SEARCH_RECORD,,Beauty,,,,,,,đi grab,
check hoc tap thang nay xem,Action,REPORT_GENERAL,,,,,,,,thang nay,,
check hộ tui khoản mua quần áo 30 ngày tới ở đâu,Action,SEARCH_RECORD,,,5000000,,,,,,mua quần áo,
check hộ tui khoản mua quần áo 7 ngày qua ở đâu,Action,SEARCH_RECORD,,Entertainment,300000,,,,,,mua quần áo,
check hộ tui khoản mua quần áo hôm nay ở đâu,Action,SEARCH_RECORD,,Essentials,100000,,,,,,mua quần áo,
check hộ tui khoản mua quần áo hôm qua ở đâu,Action,SEARCH_RECORD,,Housing,1500000,,,,,,mua quần áo,
check hộ tui khoản mua quần áo mai ở đâu,Action,SEARCH_RECORD,,Education,20000000,,,,,,mua quần áo,
check hộ tui khoản mua quần áo tháng này ở đâu,Action,SEARCH_RECORD,,Entertainment,,,,,,,mua quần áo,
check hộ tui khoản mua quần áo tháng sau ở đâu,Action,SEARCH_RECORD,,,,,,,,,mua quần áo,
check hộ tui khoản mua quần áo tháng trước ở đâu,Action,SEARCH_RECORD,,Beauty,,,,,,,mua quần áo,
check hộ tui khoản mua quần áo tuần này ở đâu,Action,SEARCH_RECORD,,,,,,,,,mua quần áo,
check hộ tui khoản mua quần áo tuần sau ở đâu,Action,SEARCH_RECORD,,Health,,,,,,,mua quần áo,
check hộ tui khoản mua shopee 30 ngày tới ở đâu,Action,SEARCH_RECORD,,,1000000,,,,,,mua shopee,
check hộ tui khoản mua shopee 7 ngày qua ở đâu,Action,SEARCH_RECORD,,Investment,,,,,,,mua shopee,
check hộ tui khoản mua shopee hôm nay ở đâu,Action,SEARCH_RECORD,,,,,,,,,mua shopee,
check hộ tui khoản mua shopee hôm qua ở đâu,Action,SEARCH_RECORD,,Social,,,,,,,mua shopee,
check hộ tui khoản mua shopee mai ở đâu,Action,SEARCH_RECORD,,,,,,,,,mua shopee,
check hộ tui khoản mua shopee tháng này ở đâu,Action,SEARCH_RECORD,,Shopping,1000000,,,,,,mua shopee,
check hộ tui khoản mua shopee tháng sau ở đâu,Action,SEARCH_RECORD,,Education,10000000,,,,,,mua shopee,
check hộ tui khoản mua shopee tháng trước ở đâu,Action,SEARCH_RECORD,,Social,5000000,,,,,,mua shopee,
check hộ tui khoản mua shopee tuần này ở đâu,Action,SEARCH_RECORD,,Shopping,5000000,,,,,,mua shopee,
check hộ tui khoản mua shopee tuần sau ở đâu,Action,SEARCH_RECORD,,,,,,,,,mua shopee,
check hộ tui khoản tiền mạng 30 ngày tới ở đâu,Action,SEARCH_RECORD,,,500000,,,,,,tiền mạng,
check hộ tui khoản tiền mạng 7 ngày qua ở đâu,Action,SEARCH_RECORD,,Essentials,,,,,,,tiền mạng,
check hộ tui khoản tiền mạng hôm nay ở đâu,Action,SEARCH_RECORD,,Beauty,15000000,,,,,,tiền mạng,
check hộ tui khoản tiền mạng mai ở đâu,Action,SEARCH_RECORD,,Shopping,500000,,,,,,tiền mạng,
check hộ tui khoản tiền mạng tháng này ở đâu,Action,SEARCH_RECORD,,Shopping,,,,,,,tiền mạng,
